id,text,author,trackType,presentationMode,categories
9bb2a04f-6c16-4e99-8ce1-69c34a9d14e1,You were born with success in you and simply need to give it a pathway of expression.,Mensah Oteh,hope,textOverlay,Connection|Possibility|Growth
d746c524-0c55-46e1-88a2-dbbce1fb93b4,"Peace doesn’t deny difficulty, but it has an inner calm and quietness even while enduring the difficulty.",Glenn C. Stewart,hope,textOverlay,Mindfulness|Growth|Resilience
fa20d211-f09a-4562-bc40-c5638f6b5797,Long ago we conquered our passions looking at ourselves in the mirror of eternity.,"Dejan Stojanovic, The Shape",hope,textOverlay,Purpose|Growth
77c15486-f922-4a9d-bd34-eed9220d0195,"We must experience Heaven on earth;May your homes, surroundings and work places portray a safe clean environment.","Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Agency|Growth|Possibility
991198d7-9474-4f58-9598-98097dad0e11,"A woman is a loving mother, a gorgeous daughter, and beautiful angel of imagination.",Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
0306c969-91f5-41dc-bed6-8cde7c95c133,"Life is beautiful. Like a beautiful blue wave, it ebbs and flows, sometimes gushing forth and sometimes receding quietly.",Pooja Ruprell,hope,textOverlay,Resilience|Purpose
542a71fb-58f1-4f1a-8f61-e363fa17d490,"The more loving, kind and simple we are, the more we resemble the God.",Debasish Mridha,hope,textOverlay,Growth|Connection|Possibility
80351cb1-aebd-43e6-b7c1-114f761b381c,The 7 Steps to Transformation:1. Dream it.2. Envision it.3. Think it.4. Grow it.5. Become it.6. Live it.7. OWN it.,Germany Kent,hope,textOverlay,Growth|Possibility|Purpose
1dbfd9b4-7df9-4e4f-9b3e-e9d416b50c0d,There is no telling how many miles you will have to run while chasing a dream. -- Author unknown,Shelley K. Wall,hope,textOverlay,Mindfulness|Purpose
93610b10-2a38-4ff4-aa29-d2847b8bf687,"When I wanted to know something, I wanted it undistorted by somebody else's imperfect knowledge.",Milton H. Erickson,hope,textOverlay,Mindfulness|Resilience|Growth
53277681-5151-4723-8171-64e054047341,"Forget being a bad failure, use Cosmic Ordering and be good at success.","Stephen Richards, Cosmic Ordering Guide",hope,textOverlay,Agency|Connection|Purpose
46b69f77-3d95-4ae1-b2b8-ba749e464524,To help small business owners get the cash they deserve for their business needs.Call Me 4 Cash at 1-833-Me4-Cash Or Apply Today at 1833Me4Cash.com,Ken Poirot,hope,textOverlay,Connection|Possibility|Purpose
1fff3dcd-6448-4a9d-8b41-69ed7b7861bd,"We’re a couple of shooting stars, Biggs, and we’ll never be stopped.","George Lucas, A New Hope",hope,textOverlay,Possibility|Connection
72337c41-1742-4eb9-8989-a369ae29f2fc,"The roots of the abundant life may seem bitter, but its fruits are sweet.",Mensah Oteh,hope,textOverlay,Connection|Possibility|Growth
cda60b81-0a4b-4064-8eee-864c8c6ba5e9,"The real failure is not the one who falls down, it's the one who refuses to get up.",Habeeb Akande,hope,textOverlay,Resilience|Growth|Agency
40a4e43b-f65c-496b-80be-61f86e16c643,But you have to take control of your destiny. And sometimes that's not easy.,"Mari Mancusi, Gamer Girl",hope,textOverlay,Purpose|Growth
c84661c8-eb97-44b7-bb28-4e2b540c02bd,"No matter how safe and beautiful it is, a cage is still a cage.","Jessica Spotswood, Born Wicked",hope,textOverlay,Self-Worth
b823a67e-a6f8-4220-8469-1dad8bac56c0,"We never realize the power of real love unless we witness or experience a transaction, because real love costs.","Eric Samuel Timm, Static Jedi: The Art of Hearing God Through the Noise",hope,textOverlay,Agency|Growth|Connection
eafb40f9-6992-409d-a7c7-f26d8d4671e7,Whenever it comes to doing anything. Remember the part about having confidence.,Auliq Ice,hope,textOverlay,Self-Worth|Agency
ea185657-8f29-44df-afad-f772fd7cc667,To achieve your dreams you must be willing to take consistent and improved action over a defined period.,Mensah Oteh,hope,textOverlay,Possibility|Growth|Connection
e35f1090-23ce-4237-8902-7e7147b919e8,There is no tomorrow and there was no yesterday if you truly want to accomplish your goals you must engulf yourself in today.,Noel DeJesus,hope,textOverlay,Possibility|Growth|Mindfulness
5671c527-9db0-43a4-ae45-45c6054e47fb,What can you give God but bhakti bhava? He owns it all anyway.,Radhe Maa,hope,textOverlay,Mindfulness|Growth
6ab7b292-6592-4dee-a416-6cc6eb02af87,"Too many people out there tell us what we can and cannot do but…they don’t know who we are, what’s put in us.","Alex Rogers, I'm Only Human After All",hope,textOverlay,Possibility|Agency|Mindfulness
dcba6acf-efa4-44ff-896b-1fb34e5203d0,Take the time today to love yourself. You deserve it.,Avina Celeste,hope,textOverlay,Self-Worth|Connection
1de093b7-0db5-4de0-9c01-4d53567f670e,Make every picture a #loveselfie and fill every moment with soul.,"Amy Leigh Mercree, The Compassion Revolution: 30 Days of Living from the Heart",hope,textOverlay,Connection|Self-Worth|Purpose
ad684b61-9306-485d-9d9f-33f82dd9bf40,There’s only one power in the world great enough to help us rise above the difficult things we face: the power of God.,Stormie Omartian,hope,textOverlay,Agency|Connection|Resilience
38342ce9-ed54-4dff-9d40-af203baa93ad,"Jedi act with confidence, move with confidence, and breathe with confidence. Jedi possess a confident calmness in their looks, attitude andbehaviour.",Stephen Richards,hope,textOverlay,Self-Worth|Mindfulness|Agency
1aed104e-a041-43b9-bb3b-71507a9f52bb,"Tap into ‘The Force’ and soon, at any given time that you need that extra shot of high octane confidence; you will soon be like a Jedi Master at this technique.","Stephen Richards, Develop Jedi Self-Confidence: Unleash the Force within You",hope,textOverlay,Self-Worth|Agency|Connection
104ab0fd-2830-45cf-926b-974947cfe817,Who thought up the dumb idea to arrange the memoir section in the bookstore by subject?,"Slash Coleman, The Bohemian Love Diaries: A Memoir",hope,textOverlay,Self-Worth|Connection
e30014d2-23a6-4caa-8fec-abc4a328da47,"The only thing that keeps us from a place of joy is an illusion, the illusion of fear.","Molly Friedenfeld, The Book of Simple Human Truths",hope,textOverlay,Purpose|Connection
ee2384fd-1b40-4d63-9dd7-f81ea91fbada,You will encounter many challenges in life. But you must never be defeated by the challenges.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Agency|Resilience|Connection
8dbaede3-bc1d-4a48-b4c4-65ef2ad78a83,Sometimes thatwhich we fearstrengthens ourspirit and givesus a splashof hope.,Harley King,hope,textOverlay,Possibility|Agency|Resilience
4c2676c7-2369-43b8-9cc1-25245b856462,Ignorance is the master key of all evils.,Efrat Cybulkiewicz,hope,textOverlay,Self-Worth|Growth|Connection
fdfd04d6-fd5b-476a-b18b-d8fe8c1c8fed,"Goals are the result of bringing your dreams, ideas, and ideals into a real and examinable form by giving them permanence in written form.","Mensah Oteh, The Best Chance: A Guide to Discovering Your Purpose, Reaching Your Potential, Experiencing Fulfilment and Achieving Success in Any Area of Life",hope,textOverlay,Possibility|Growth|Connection
c5baa8bf-78a7-49b3-9476-96104100c493,Your mockers will only have your attention only if you give them your attention,Ernest Agyemang Yeboah,hope,textOverlay,Resilience|Growth|Connection
e0b4869f-04f2-48e0-9558-324312b15017,There’s the impossible and then there’s Cosmic Ordering.,"Stephen Richards, Cosmic Ordering Guide",hope,textOverlay,Agency|Connection|Purpose
08857a4b-f9e3-42a8-864a-bc4a8f86f559,You speak like a heroine...we shall see if you can suffer like one.,"Ann Ward Radcliffe, The Mysteries of Udolpho: A Romance",hope,textOverlay,Agency|Resilience
249e572f-6387-47da-8985-318e31281bcb,It is the devotee's job to chant God's name. It is God's business to keep count.,Radhe Maa,hope,textOverlay,Mindfulness|Growth
3eafe66e-30ee-44a1-a516-7ac041807282,Success is not the final destination but the stepping stone for the next.,Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
8cca6076-9c02-4658-a983-05582f75cb57,"Run your own race of life, with a single minded vision of purpos","Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Possibility|Purpose|Growth
95e68861-edba-4432-b16b-74089d7041f4,What would happen if you gave yourself permission to do somethingyou’ve never done before? There’s only one way to find out.,"Gina Greenlee, Postcards and Pearls: Life Lessons from Solo Moments on the Road",hope,textOverlay,Purpose|Connection|Growth
f8a399a8-73ca-4602-ac1a-8bccf1796854,Nurturing self-confidence is a daily endeavour.,"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Self-Worth|Agency|Resilience
6491e4c9-f864-4278-a352-9fd65b2ca834,"Peace can be found within, no matter the external circumstances.","Allan Lokos, Patience: The Art of Peaceful Living",hope,textOverlay,Connection|Purpose|Growth
e6db1186-81de-4fc9-b3c3-05dd3fffc2c6,Be willing to constantly travel towards the dreams of your future and don’t be afraid to give up the good for the great.,"Mensah Oteh, The Best Chance: A Guide to Discovering Your Purpose, Reaching Your Potential, Experiencing Fulfilment and Achieving Success in Any Area of Life",hope,textOverlay,Possibility|Growth|Connection
b64dea8b-55eb-4c3d-a1b5-48ed4baaa7b8,The greatest mountain anyone can conquer is fear.,Matshona Dhliwayo,hope,textOverlay,Resilience|Growth|Agency
1d75b56e-23c2-4ef7-969c-2aefee1a06bc,You know you’re successful when your wants and needs are in harmony with your current situation.,Debasish Mridha,hope,textOverlay,Growth|Connection|Mindfulness
042a6824-0354-4b1d-b6d7-67b7852cfc09,"We build this country ourselves every day and we have to be, in the most positive sense, totally unreal.","J.C. Villamere, Is Canada Even Real?: How a Nation Built on Hobos, Beavers, Weirdos, and Hip Hop Convinced the World to Beliebe",hope,textOverlay,Purpose|Self-Worth
c6d7d386-7937-4c06-8ada-1d09a944f3bd,"May you know always that you are never alone, that life and love are eternal, and that you are extraordinary.","Susan Barbara Apollon, Touched by the Extraordinary, Book Two",hope,textOverlay,Possibility|Growth|Connection
1afe32b1-118c-464a-af42-c7fd459b22f8,"What are you hiding? Is it something from others, or from yourself. Find your truth. The more you show up, the more you'll be found.",Brittany Burgunder,hope,textOverlay,Connection|Agency|Growth
9627ad81-7bc6-4e2f-92c7-4689aee1111e,We are all poor in the face of God's majesty. Not all of us realise it.,Radhe Maa,hope,textOverlay,Mindfulness|Growth
f4a2540a-6ee0-4aa7-b640-f07a3e83e202,Positive belief in yourself will give you the energy needed to conquer the world and this belief is the power behind all creation.,"Stephen Richards, Think Your way to Success: Let Your Dreams Run Free",hope,textOverlay,Agency|Connection|Growth
bc535671-f3fc-42d8-a3fd-5667c14a4545,"Without trust in the possibilities for your life, where would you be? Where would any of us be? Our hopes for the future give us momentum.","Nick Vujicic, Life Without Limits",hope,textOverlay,Possibility|Connection|Mindfulness
3d78796e-053f-456b-91e9-2047ea330c41,"Sometimes you like to keep things bottled up, but that is not the best policy.",Aireen C. Pontillo,hope,textOverlay,Possibility|Agency|Connection
ae667d9e-8a8b-41fc-a869-bbe16644f355,We aren’t teaching our children to thrive. We teach them to survive. It’s not the same thing. Resilience increases thriving without taking anything away from others.,"Jeanine Joy, Ph.D.",hope,textOverlay,Resilience|Growth
d7eb9e14-bbdc-4a52-ade6-c263a3a93b59,My happiness will not be ruined by people who can not find their own.,"April WIlliams, What You Should Know About Network Marketing Before Investing Your Time, Energy and Money",hope,textOverlay,Self-Worth|Agency|Connection
db955f0f-98a1-4ab3-b578-4c6356be6bf4,"Your abilities are not enough to fulfill your wishes, so work considering your wishes and not your abilities.",Amit Kalantri,hope,textOverlay,Purpose|Growth|Possibility
2dfe84f5-35e0-479e-814e-f2057c846ab6,YOU are your own guru. YOU are your own soul mate. YOU are powerful. Take the reigns and drive your carriage home to love.,Amy Leigh Mercree,hope,textOverlay,Self-Worth|Connection|Agency
fa9d5080-861d-4d4e-9cee-f409406aceb1,You must choose a positive response to any situation. This is the first action to conquer it.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Resilience|Self-Worth|Connection
6d545299-8fa3-442e-9a29-4b5a78e017e3,"Learn from the ocean; not fearing turbulence, it uses the wind against it to rise instead.",Matshona Dhliwayo,hope,textOverlay,Resilience|Growth|Agency
83888d8b-c190-4ec3-96f2-029fc153c31b,"Success is not simply about intelligence and ambition. The time invested, the quality of preparation, and the effort applied are essential to excellence or mastery.","Mensah Oteh, Unlocking Life's Treasure Chest: Wisdom keys to keep you inspired, encouraged, motivated and focused",hope,textOverlay,Possibility|Growth|Connection
a490a5c4-de2d-400e-b6bd-2ebd24be8aa1,Daily walk in nature brings tranquility to one’s life.,"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Mindfulness|Agency|Growth
79a8cfdc-5a4c-4817-87e0-5d4bc466e8ad,"The strong times, the weak times-- they all come in waves. Trust me, none of us has it together.","Timothy James Beck, When You Don't See Me",hope,textOverlay,Agency|Resilience|Connection
18e63506-778b-4cbf-b1b7-276c1dd499f2,Peace within us starts when we learn to forgive and let go,Mimi Novic,hope,textOverlay,Mindfulness|Growth|Connection
276ac588-a1f3-4077-80e1-95151ce1090d,"Please don't be overly sober with your precious wings, it's your addiction to freedom that makes me think that i too can defy gravity.",Curtis Tyrone Jones,hope,textOverlay,Connection|Resilience|Growth
8270b115-a5d8-448b-ab50-a0e96ee5d9b8,You are only susceptible to break easily due to occasionally bends if you are inflexible,"Dr. Jacinta Mpalyenkana, Ph.D, MBA",hope,textOverlay,Resilience|Growth
e52453f8-94db-4e5a-ad8e-d05cea551fd6,Find the will power and begin to chase your dreams.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Resilience|Agency|Possibility
7a87d8af-0185-408f-acc2-568819be17de,"You can listen to the secrets of lifein the silence of night,in the voice of the ocean,in the beating of your heart.Just listen with your soul.",Debasish Mridha,hope,textOverlay,Growth|Connection|Possibility
d699ce8f-54ea-4dab-8fb2-f440de8afd40,Wear your heart on your sleeve. Write about what you think and feel. And share it with your friends.,"Fennel Hudson, A Writer's Year - Fennel's Journal - No. 3",hope,textOverlay,Possibility|Resilience|Connection
